identifier,reason,tag_name,tag_id
188283,already-tagged-or-update-failed,grants-civic-democracy,33336
135265,already-tagged-or-update-failed,grants-civic-democracy,33336
136021,already-tagged-or-update-failed,grants-civic-democracy,33336
135455,already-tagged-or-update-failed,grants-civic-democracy,33336
135241,already-tagged-or-update-failed,grants-civic-democracy,33336
135221,already-tagged-or-update-failed,grants-civic-democracy,33336
135138,already-tagged-or-update-failed,grants-civic-democracy,33336
135896,already-tagged-or-update-failed,grants-civic-democracy,33336
135218,already-tagged-or-update-failed,grants-civic-democracy,33336
135981,already-tagged-or-update-failed,grants-civic-democracy,33336
135227,already-tagged-or-update-failed,grants-civic-democracy,33336
136436,already-tagged-or-update-failed,grants-civic-democracy,33336
135162,already-tagged-or-update-failed,grants-civic-democracy,33336
135341,already-tagged-or-update-failed,grants-civic-democracy,33336
135978,already-tagged-or-update-failed,grants-civic-democracy,33336
135339,already-tagged-or-update-failed,grants-civic-democracy,33336
135337,already-tagged-or-update-failed,grants-civic-democracy,33336
135977,already-tagged-or-update-failed,grants-civic-democracy,33336
135363,already-tagged-or-update-failed,grants-civic-democracy,33336
135382,already-tagged-or-update-failed,grants-civic-democracy,33336
136336,already-tagged-or-update-failed,grants-civic-democracy,33336
136315,already-tagged-or-update-failed,grants-civic-democracy,33336
135976,already-tagged-or-update-failed,grants-civic-democracy,33336
https://www.staging24.insidephilanthropy.com/civic-democracy-grants/bradley-foundation-grants-for-democracy-and-civic-engagement,post-not-found,grants-civic-democracy,33336
135381,already-tagged-or-update-failed,grants-civic-democracy,33336
135362,already-tagged-or-update-failed,grants-civic-democracy,33336
135296,already-tagged-or-update-failed,grants-civic-democracy,33336
135319,already-tagged-or-update-failed,grants-civic-democracy,33336
136256,already-tagged-or-update-failed,grants-civic-democracy,33336
https://www.staging24.insidephilanthropy.com/find-a-grant-places/california-los-angeles-grants/california-community-foundation-los-angeles-grants-html,post-not-found,grants-civic-democracy,33336
https://www.staging24.insidephilanthropy.com/civic-democracy-grants/careth-foundation-grants-for-democracy-and-civic-engagement,post-not-found,grants-civic-democracy,33336
135402,already-tagged-or-update-failed,grants-civic-democracy,33336
136018,already-tagged-or-update-failed,grants-civic-democracy,33336
135419,already-tagged-or-update-failed,grants-civic-democracy,33336
135304,already-tagged-or-update-failed,grants-civic-democracy,33336
136035,already-tagged-or-update-failed,grants-civic-democracy,33336
145100,already-tagged-or-update-failed,grants-civic-democracy,33336
136076,already-tagged-or-update-failed,grants-civic-democracy,33336
135305,already-tagged-or-update-failed,grants-civic-democracy,33336
135276,already-tagged-or-update-failed,grants-civic-democracy,33336
135401,already-tagged-or-update-failed,grants-civic-democracy,33336
135197,already-tagged-or-update-failed,grants-civic-democracy,33336
135435,already-tagged-or-update-failed,grants-civic-democracy,33336
135400,already-tagged-or-update-failed,grants-civic-democracy,33336
136178,already-tagged-or-update-failed,grants-civic-democracy,33336
