identifier,reason,tag_name,tag_id
https://www.staging24.insidephilanthropy.com/fundraising-disasters-grants/ups-foundation-grants-for-disasters-and-refugees.html,post-not-found,grants-disaster-preparedness,33355
https://www.staging24.insidephilanthropy.com/fundraising-disasters-grants/visa-foundation-grants-for-disasters-and-refugees,post-not-found,grants-disaster-preparedness,33355
135242,already-tagged,grants-disaster-preparedness,33355
135245,already-tagged,grants-disaster-preparedness,33355
135243,already-tagged,grants-disaster-preparedness,33355
135253,already-tagged,grants-disaster-preparedness,33355
135455,already-tagged,grants-disaster-preparedness,33355
136216,already-tagged,grants-disaster-preparedness,33355
135290,already-tagged,grants-disaster-preparedness,33355
135247,already-tagged,grants-disaster-preparedness,33355
136179,already-tagged,grants-disaster-preparedness,33355
135267,already-tagged,grants-disaster-preparedness,33355
135231,already-tagged,grants-disaster-preparedness,33355
135138,already-tagged,grants-disaster-preparedness,33355
135293,already-tagged,grants-disaster-preparedness,33355
184347,already-tagged,grants-disaster-preparedness,33355
135476,already-tagged,grants-disaster-preparedness,33355
135228,already-tagged,grants-disaster-preparedness,33355
135260,already-tagged,grants-disaster-preparedness,33355
135199,already-tagged,grants-disaster-preparedness,33355
135313,already-tagged,grants-disaster-preparedness,33355
135406,already-tagged,grants-disaster-preparedness,33355
135323,already-tagged,grants-disaster-preparedness,33355
135343,already-tagged,grants-disaster-preparedness,33355
135386,already-tagged,grants-disaster-preparedness,33355
135367,already-tagged,grants-disaster-preparedness,33355
135379,already-tagged,grants-disaster-preparedness,33355
https://www.staging24.insidephilanthropy.com/find-a-grant/grants-b/booz-allen-foundation,post-not-found,grants-disaster-preparedness,33355
136435,already-tagged,grants-disaster-preparedness,33355
136017,already-tagged,grants-disaster-preparedness,33355
135352,already-tagged,grants-disaster-preparedness,33355
135306,already-tagged,grants-disaster-preparedness,33355
135353,already-tagged,grants-disaster-preparedness,33355
135157,already-tagged,grants-disaster-preparedness,33355
136037,already-tagged,grants-disaster-preparedness,33355
136197,already-tagged,grants-disaster-preparedness,33355
135403,already-tagged,grants-disaster-preparedness,33355
135426,already-tagged,grants-disaster-preparedness,33355
135184,already-tagged,grants-disaster-preparedness,33355
135216,already-tagged,grants-disaster-preparedness,33355
135461,already-tagged,grants-disaster-preparedness,33355
135480,already-tagged,grants-disaster-preparedness,33355
135440,already-tagged,grants-disaster-preparedness,33355
135467,already-tagged,grants-disaster-preparedness,33355
135469,already-tagged,grants-disaster-preparedness,33355
136183,already-tagged,grants-disaster-preparedness,33355
135453,already-tagged,grants-disaster-preparedness,33355
135167,already-tagged,grants-disaster-preparedness,33355
135595,already-tagged,grants-disaster-preparedness,33355
135484,already-tagged,grants-disaster-preparedness,33355
135485,already-tagged,grants-disaster-preparedness,33355
135509,already-tagged,grants-disaster-preparedness,33355
135519,already-tagged,grants-disaster-preparedness,33355
135505,already-tagged,grants-disaster-preparedness,33355
136343,already-tagged,grants-disaster-preparedness,33355
145113,already-tagged,grants-disaster-preparedness,33355
136278,already-tagged,grants-disaster-preparedness,33355
135488,already-tagged,grants-disaster-preparedness,33355
135487,already-tagged,grants-disaster-preparedness,33355
135557,already-tagged,grants-disaster-preparedness,33355
135857,already-tagged,grants-disaster-preparedness,33355
135169,already-tagged,grants-disaster-preparedness,33355
136438,already-tagged,grants-disaster-preparedness,33355
135432,already-tagged,grants-disaster-preparedness,33355
135105,already-tagged,grants-disaster-preparedness,33355
136060,already-tagged,grants-disaster-preparedness,33355
135547,already-tagged,grants-disaster-preparedness,33355
136202,already-tagged,grants-disaster-preparedness,33355
135984,already-tagged,grants-disaster-preparedness,33355
135597,already-tagged,grants-disaster-preparedness,33355
135581,already-tagged,grants-disaster-preparedness,33355
136285,already-tagged,grants-disaster-preparedness,33355
135664,already-tagged,grants-disaster-preparedness,33355
135727,already-tagged,grants-disaster-preparedness,33355
135722,already-tagged,grants-disaster-preparedness,33355
135674,already-tagged,grants-disaster-preparedness,33355
135609,already-tagged,grants-disaster-preparedness,33355
135757,already-tagged,grants-disaster-preparedness,33355
135684,already-tagged,grants-disaster-preparedness,33355
135680,already-tagged,grants-disaster-preparedness,33355
135433,already-tagged,grants-disaster-preparedness,33355
135778,already-tagged,grants-disaster-preparedness,33355
136187,already-tagged,grants-disaster-preparedness,33355
135752,already-tagged,grants-disaster-preparedness,33355
135742,already-tagged,grants-disaster-preparedness,33355
135907,already-tagged,grants-disaster-preparedness,33355
135841,already-tagged,grants-disaster-preparedness,33355
135862,already-tagged,grants-disaster-preparedness,33355
135939,already-tagged,grants-disaster-preparedness,33355
135950,already-tagged,grants-disaster-preparedness,33355
136229,already-tagged,grants-disaster-preparedness,33355
135949,already-tagged,grants-disaster-preparedness,33355
135944,already-tagged,grants-disaster-preparedness,33355
135935,already-tagged,grants-disaster-preparedness,33355
135991,already-tagged,grants-disaster-preparedness,33355
136047,already-tagged,grants-disaster-preparedness,33355
136062,already-tagged,grants-disaster-preparedness,33355
136246,already-tagged,grants-disaster-preparedness,33355
136119,already-tagged,grants-disaster-preparedness,33355
136087,already-tagged,grants-disaster-preparedness,33355
136118,already-tagged,grants-disaster-preparedness,33355
135714,already-tagged,grants-disaster-preparedness,33355
136031,already-tagged,grants-disaster-preparedness,33355
136053,already-tagged,grants-disaster-preparedness,33355
136167,already-tagged,grants-disaster-preparedness,33355
135954,already-tagged,grants-disaster-preparedness,33355
136010,already-tagged,grants-disaster-preparedness,33355
https://www.staging24.insidephilanthropy.com/fundraising-disasters-grants/ups-foundation-grants-for-disasters-and-refugees.html,post-not-found,grants-disaster-preparedness,33355
https://www.staging24.insidephilanthropy.com/fundraising-disasters-grants/visa-foundation-grants-for-disasters-and-refugees,post-not-found,grants-disaster-preparedness,33355
135032,already-tagged,grants-disaster-preparedness,33355
136112,already-tagged,grants-disaster-preparedness,33355
136173,already-tagged,grants-disaster-preparedness,33355
136113,already-tagged,grants-disaster-preparedness,33355
135809,already-tagged,grants-disaster-preparedness,33355
136091,already-tagged,grants-disaster-preparedness,33355
